Mouse_ID,Unique_ID,Sex,Line,Line_stock,Background_strain,Alleles,Genotype,Diet,Birth_Date,Age_Group,CFC_Test_0s_120s,CFC_Test_120s_240s,CFC_Test_240s_360s,CFC_Test_360s_480s,CFC_Test_480s_600s,CFC_Test_0s_600s,CFC_Train_0s_150s,CFC_Train_151s_191s,CFC_Train_295s_335s,CFC_Train_429s_469s,CFC_Train_574s_614s,CFC_Train_0s_700s,Frailty_Weight,Frailty_Alopecia,Frailty_Loss_of_fur_color,Frailty_Dermatitis,Frailty_Loss_of_whiskers,Frailty_Coat_Condition,Frailty_Piloerection,Frailty_Cataracts,Frailty_Eye_discharge_swelling,Frailty_Microphthalmia,Frailty_Corneal_opacity,Frailty_Nasal_discharge,Frailty_Rectal_prolapse,Frailty_penile_prolapse,Frailty_Diarrhea,Frailty_Body_condition,Frailty_Hind_Limb_Clasping,Frailty_Gait_disorders,Frailty_Menace_reflex,Frailty_Tremor,Frailty_Tumors,Frailty_Kyphosis,Frailty_Breathing_rate_depth,Frailty_Tail_stiffening,Frailty_Malocclusions,Frailty_Distended_abdomen,Frailty_Vestibular_disturbance,Frailty_Righting_Reflex,Frailty_Vision_loss_Visual_placing,Frailty_Index_Score,Frailty_Body_Temperature,Frailty_Notes,OF_Ambulatory_Activity_Count,OF_Ambulatory_Time,OF_Ambulatory_Episode_Count,OF_Margin_Distance,OF_Center_Distance,OF_Margin_Time,OF_Center_Time,OF_Clockwise_Revolutions,OF_Counter_Clockwise_Revolutions,OF_Stereotypic_Episode_Activity_Count,OF_Stereotypic_Activity_Count,OF_Stereotypic_Episode_Count,OF_Stereotypic_Time,OF_Movement_Episode_Count,OF_Movement_Time,OF_Total_Distance,OF_Rest_Time,OF_Rest_Episode_Count,RR_Test_Additional_Notes,RR_Test_Average_Latency_to_Fall,RR_Test_T1,RR_Test_T2,RR_Test_T3,RR_Test_T4,RR_Test_Notes,RR_Test_Experiment_Date,RR_Test_Assay,RR_Test_Age_at_Test_Days,RR_Test_Age_at_Test_Months,RR_Test_Unique_ID,RR_Train_Additional_Notes,RR_Train_Average_Latency_to_Fall,RR_Train_T1,RR_Train_T2,RR_Train_T3,RR_Train_T4,RR_Train_Notes,Ymaze_Total_Arm_Entries,Ymaze_Number_of_Spontaneous_Alternations,Ymaze_Alternation_Ratio,Ymaze_Latency_to_Leave_Start_Arm,Frailty_Integument,Frailty_Musculoskeletal,Frailty_Vesibular,Frailty_Ocular_Nasal,Frailty_Digestive_Urogenital
50332,het_cohort6_102,Female,"(B6.Cg-Tardbpem9Lutzy Sncaem2(E28E,A30P)Lutzy Maptem2(V289V,P290L)Lutzy Psen1em1(M146L,L286V)Msasn Appem5(hAPP,Swe)Msasn/LutzyJ x FVB/NJ)F1/Cck",37542,B6xFVB,App_Psen1_Mapt_Snca_Tardbp,Het,6% Extruded,9/28/2022,12,NA,63.94,52.67,87.33,92,34.65,5.15,26.67,74.67,89.33,50.67,57.49,42.2,0.5,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,3.5,38,-,10253,197.67,26,3705.86,1725.15,3222.26,377.76,9,39,7157,1528,593,279.66,601,2181.01,5431.01,1418.99,593,NA,157.3,101,193,202,77,-,10/10/2023,Test,377,12.4,NA,NA,82,34,49,122,75,-,41,15,38.46153846,2.937,3,0,0,0.5,0
50407,het_cohort6_53,Male,"B6.Cg-Tardbpem9Lutzy Sncaem2(E28E,A30P)Lutzy Maptem2(V289V,P290L)Lutzy Psen1em1(M146L,L286V)Msasn Appem5(hAPP,Swe)Msasn/LutzyJ",34029,B6,App_Psen1_Mapt_Snca_Tardbp,Het,6% Extruded,9/28/2022,12,18.29,20,10,23.84,32,18.14,0,22.67,42,25.17,42,26.32,41.4,0.5,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0.5,3,36.3,Inactive during observation in arena,17815,286.66,13,7463.86,2756.33,3082.97,517.03,33,32,12332,1587,672,226.58,416,2868.41,10220.17,731.6,407,NA,227.3,137,205,255,222,-,10/10/2023,Test,377,12.4,NA,NA,103,81,33,121,155,-,56,32,59.25925926,11.845,1.5,1,0,0.5,0
50313,het_cohort6_8,Male,"(B6.Cg-Tardbpem9Lutzy Sncaem2(E28E,A30P)Lutzy Maptem2(V289V,P290L)Lutzy Psen1em1(M146L,L286V)Msasn Appem5(hAPP,Swe)Msasn/LutzyJ x DBA/2J)F1/Cck",37541,B6xD2,App_Psen1_Mapt_Snca_Tardbp,Het,6% Extruded,9/28/2022,12,17.23,24.67,42,14.57,38.61,25.07,1.42,0,4,45.7,39.33,27.39,42.7,0.5,0.5,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0.5,0.5,0,0,0,0,0,5,37.8,Agitated while restraining for temperature check,13731,258.76,13,6496.85,2177.57,3300.98,299.03,27,17,9364,1354,535,235.78,476,2603.06,8674.41,996.96,467,NA,236.3,132,252,285,172,-,10/10/2023,Test,377,12.4,NA,NA,38,106,46,35,33,-,32,15,50,4.171,2.5,2,0,0,0
50402,het_cohort6_48,Male,"B6.Cg-Tardbpem9Lutzy Sncaem2(E28E,A30P)Lutzy Maptem2(V289V,P290L)Lutzy Psen1em1(M146L,L286V)Msasn Appem5(hAPP,Swe)Msasn/LutzyJ",34029,B6,App_Psen1_Mapt_Snca_Tardbp,Het,6% Extruded,9/28/2022,12,59.15,21.33,50,57.62,47,49.4,0,36,27.33,32.45,62.67,24.53,36.1,0.5,0.5,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0,0.5,0,0,0,0,0,0,0,0,0,4,37.2,Inactive during observation in arena,16897,287.23,16,6429.56,3276.13,3061.46,538.55,35,40,11748,1235,548,185.86,517,2581.31,9705.68,1018.7,511,NA,157.7,16,112,148,213,-,10/10/2023,Test,377,12.4,NA,NA,39.3,2,12,86,20,-,39,21,56.75675676,5.272,2,2,0,0,0
50406,het_cohort6_52,Male,"B6.Cg-Tardbpem9Lutzy Sncaem2(E28E,A30P)Lutzy Maptem2(V289V,P290L)Lutzy Psen1em1(M146L,L286V)Msasn Appem5(hAPP,Swe)Msasn/LutzyJ",34029,B6,App_Psen1_Mapt_Snca_Tardbp,Het,6% Extruded,9/28/2022,12,57.02,73.33,74,18.54,30,48.29,0.71,72.67,24,39.07,38,32.65,34.3,0.5,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0.5,3.5,37.8,Agitated while restraining for temperature check,12251,230.9,32,4850.23,1951.81,2840.67,759.33,27,21,8284,1503,608,266.21,635,2376.53,6802.06,1223.47,629,NA,245.7,155,255,240,242,-,10/10/2023,Test,377,12.4,NA,NA,139.3,0,150,47,221,-,23,11,52.38095238,29.23,1.5,1.5,0,0.5,0
50368,het_cohort6_33,Male,"(B6.Cg-Tardbpem9Lutzy Sncaem2(E28E,A30P)Lutzy Maptem2(V289V,P290L)Lutzy Psen1em1(M146L,L286V)Msasn Appem5(hAPP,Swe)Msasn/LutzyJ x WSB/EiJ)F1/Cck",37543,B6xWSB,App_Psen1_Mapt_Snca_Tardbp,Het,6% Extruded,9/28/2022,12,20.43,55.33,10,21.85,29.7,22.58,0.71,8.67,34.67,6.67,80.67,28.65,34.1,1,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0.5,0,0,3.5,38.5,Active during observation in arena,7762,149.38,13,3694.67,727.9,3472.87,127.14,15,17,4894,1499,492,314.45,675,1724.41,4422.57,1875.61,675,NA,300,300,300,300,300,-,10/10/2023,Test,377,12.4,NA,NA,285,202,255,300,300,-,30,16,57.14285714,15.649,2,1,0.5,0,0
50483,het_cohort6_145,Female,C57BL/6J,664,B6,Control,WT,6% Extruded,9/27/2022,12,51.15,78.67,85.33,28.67,4.95,54.22,8.17,21.33,43.33,49.67,56,48.48,35,0,0.5,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,3.5,36.8,-,15650,263.73,23,6038.56,2538.46,3236.56,363.45,30,28,11240,1474,644,239.23,459,2686.87,8577.02,913.13,448,NA,248.7,191,231,287,228,-,10/10/2023,Test,378,12.43333333,NA,NA,117.3,165,171,3,178,-,38,13,36.11111111,9.109,2,0.5,0,1,0
50849,het_cohort6_156,Female,"(B6.Cg-Tardbpem9Lutzy Sncaem2(E28E,A30P)Lutzy Maptem2(V289V,P290L)Lutzy Psen1em1(M146L,L286V)Msasn Appem5(hAPP,Swe)Msasn/LutzyJ x FVB/NJ)F1/Cck",37542,B6xFVB,App_Psen1_Mapt_Snca_Tardbp,Het,6% Extruded,10/19/2022,12,52.75,68.67,68,65.33,76.24,61.16,0,14,4.67,30.46,34,27.74,28.1,1,0.5,0,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,4,38.1,-,12464,219.46,18,3926.33,1825.5,3223.71,376.29,29,17,9211,1778,673,285.19,554,2468.68,5751.82,1131.33,547,NA,282,249,246,300,300,-,10/10/2023,Test,356,11.7,NA,NA,132.7,94,148,134,116,-,49,29,61.70212766,24.058,3.5,0,0,0.5,0
50339,het_cohort6_22,Male,"(B6.Cg-Tardbpem9Lutzy Sncaem2(E28E,A30P)Lutzy Maptem2(V289V,P290L)Lutzy Psen1em1(M146L,L286V)Msasn Appem5(hAPP,Swe)Msasn/LutzyJ x FVB/NJ)F1/Cck",37542,B6xFVB,App_Psen1_Mapt_Snca_Tardbp,Het,6% Extruded,9/28/2022,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.6,0.5,0.5,0,1,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,3.5,37.7,Active during observation in arena,13344,211.76,13,5555.19,1737.84,3390.37,209.64,26,34,8438,1580,576,270.61,591,2298.1,7293.01,1301.91,583,NA,300,300,300,300,300,-,10/10/2023,Test,377,12.4,NA,NA,237.3,111,149,263,300,Green tag for bite wounds,NA,NA,NA,NA,2.5,1,0,0,0
50387,het_cohort6_126,Female,"B6.Cg-Tardbpem9Lutzy Sncaem2(E28E,A30P)Lutzy Maptem2(V289V,P290L)Lutzy Psen1em1(M146L,L286V)Msasn Appem5(hAPP,Swe)Msasn/LutzyJ",34029,B6,App_Psen1_Mapt_Snca_Tardbp,Het,6% Extruded,9/28/2022,12,39.08,73.33,41.33,23.33,73.27,45.16,3.02,0,44,26,69.33,37.79,26.8,0,0.5,0,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0.5,4,37.5,-,12763,263.15,31,5682.37,2103.93,3177.55,422.45,19,32,7873,1418,560,243.77,601,2428.44,7786.32,1171.57,591,NA,300,300,300,300,300,-,10/10/2023,Test,377,12.4,NA,NA,216.7,162,230,193,227,-,27,13,52,5.038,2.5,0.5,0,1,0
50342,het_cohort6_25,Male,"(B6.Cg-Tardbpem9Lutzy Sncaem2(E28E,A30P)Lutzy Maptem2(V289V,P290L)Lutzy Psen1em1(M146L,L286V)Msasn Appem5(hAPP,Swe)Msasn/LutzyJ x FVB/NJ)F1/Cck",37542,B6xFVB,App_Psen1_Mapt_Snca_Tardbp,Het,6% Extruded,9/28/2022,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.7,0,0.5,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,3,37.4,Inactive during observation in arena,15460,227.53,12,5598.58,3274.71,3147.85,452.15,27,50,11094,1582,613,260.02,514,2507.69,8873.28,1092.34,507,NA,258,198,300,245,229,-,10/10/2023,Test,377,12.4,NA,NA,144.7,25,175,16,243,Green tag for bite wounds,NA,NA,NA,NA,2,1,0,0,0
50330,het_cohort6_100,Female,"(B6.Cg-Tardbpem9Lutzy Sncaem2(E28E,A30P)Lutzy Maptem2(V289V,P290L)Lutzy Psen1em1(M146L,L286V)Msasn Appem5(hAPP,Swe)Msasn/LutzyJ x FVB/NJ)F1/Cck",37542,B6xFVB,App_Psen1_Mapt_Snca_Tardbp,Het,6% Extruded,9/28/2022,12,NA,14.92,3.33,9.33,26,19.8,0,0,8,32.67,59.33,33.6,43.7,1,0.5,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,38.5,-,8161,156.55,13,2950.44,1285.72,3360.08,239.92,18,15,5963,1538,550,290.39,565,1957.5,4236.18,1642.5,555,NA,46.5,63,19,0,74,-,10/10/2023,Test,377,12.4,NA,NA,NA,0,0,0,0,-,60,31,53.44827586,3.17,3,0,0,0,0
50295,het_cohort6_86,Female,"(B6.Cg-Tardbpem9Lutzy Sncaem2(E28E,A30P)Lutzy Maptem2(V289V,P290L)Lutzy Psen1em1(M146L,L286V)Msasn Appem5(hAPP,Swe)Msasn/LutzyJ x DBA/2J)F1/Cck",37541,B6xD2,App_Psen1_Mapt_Snca_Tardbp,Het,6% Extruded,9/28/2022,12,35.17,30.67,56.67,30,19.8,34.76,0.71,0.67,33.33,54.67,52.67,34.86,31.6,0.5,0.5,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,3.5,38.2,-,9850,232.96,24,5557.32,1475.68,3303.99,296.01,17,21,5392,1272,510,235.52,642,2236.84,7033,1363.17,633,NA,282.7,271,248,300,300,-,10/10/2023,Test,377,12.4,NA,NA,161.3,10,1,183,300,-,33,18,58.06451613,65.733,2.5,0.5,0,0,0
50374,het_cohort6_39,Male,"(B6.Cg-Tardbpem9Lutzy Sncaem2(E28E,A30P)Lutzy Maptem2(V289V,P290L)Lutzy Psen1em1(M146L,L286V)Msasn Appem5(hAPP,Swe)Msasn/LutzyJ x WSB/EiJ)F1/Cck",37543,B6xWSB,App_Psen1_Mapt_Snca_Tardbp,Het,6% Extruded,9/28/2022,12,3.2,58.67,43.33,52.32,0,36.98,0,0,9.33,57.33,30.67,32.8,40.2,1,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,3,38.4,Agitated while restraining for temperature check,7319,130.81,10,4129.18,850.78,3481.31,118.69,25,12,5009,1396,445,268.55,542,1614.31,4979.98,1985.71,540,NA,300,300,300,300,300,-,10/10/2023,Test,377,12.4,NA,NA,240.3,220,259,162,300,-,46,30,68.18181818,1.601,2,0.5,0.5,0,0
50373,het_cohort6_38,Male,"(B6.Cg-Tardbpem9Lutzy Sncaem2(E28E,A30P)Lutzy Maptem2(V289V,P290L)Lutzy Psen1em1(M146L,L286V)Msasn Appem5(hAPP,Swe)Msasn/LutzyJ x WSB/EiJ)F1/Cck",37543,B6xWSB,App_Psen1_Mapt_Snca_Tardbp,Het,6% Extruded,9/28/2022,12,31.62,61.33,55.33,72.19,71,50.69,0,0,37.33,54.97,72.67,35.31,37.1,0.5,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,2.5,38.8,Abnormal paw morphology  (Left Front),5959,137.61,22,3083.13,711.87,3414.09,185.93,3,20,3843,1236,417,263.67,588,1502.46,3795,2097.54,588,NA,300,300,300,300,300,-,10/10/2023,Test,377,12.4,NA,NA,251.3,11,300,154,300,-,31,18,62.06896552,2.135,1.5,1,0,0,0
50403,het_cohort6_49,Male,"B6.Cg-Tardbpem9Lutzy Sncaem2(E28E,A30P)Lutzy Maptem2(V289V,P290L)Lutzy Psen1em1(M146L,L286V)Msasn Appem5(hAPP,Swe)Msasn/LutzyJ",34029,B6,App_Psen1_Mapt_Snca_Tardbp,Het,6% Extruded,9/28/2022,12,77.09,44.67,83.33,41.33,67.33,69.73,3.02,56,48,56,42.67,45.3,36,0.5,0.5,0,1,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,4.5,36.8,Inactive during observation in arena,13814,252.92,10,4348.94,2692.03,3013.45,586.55,18,23,10328,1887,753,305.77,511,2684.58,7040.95,915.42,501,NA,220.3,122,171,233,257,-,10/10/2023,Test,377,12.4,NA,NA,194.3,133,207,142,234,-,49,23,48.93617021,1.902,2.5,1.5,0,0.5,0
50499,het_cohort6_71,Male,B6D2F1/J,100006,B6xD2,Control,WT,6% Extruded,9/27/2022,12,43.16,30.67,37.33,49.33,58.42,39.38,4.26,7.33,44.67,42.67,32.67,31.81,50.7,0.5,0.5,0,1,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0,0,0.5,0,0,0,0,0,4.5,37.4,Inactive during observation in arena,8229,162.07,18,3041.77,874.12,3382.98,217.04,11,15,6068,1466,538,282.48,599,1965.06,3915.91,1634.95,594,NA,80.3,41,96,63,82,-,10/10/2023,Test,378,12.43333333,NA,NA,17,75,34,0,0,-,26,11,45.83333333,6.907,2.5,2,0,0,0
50350,het_cohort6_110,Female,"(B6.Cg-Tardbpem9Lutzy Sncaem2(E28E,A30P)Lutzy Maptem2(V289V,P290L)Lutzy Psen1em1(M146L,L286V)Msasn Appem5(hAPP,Swe)Msasn/LutzyJ x WSB/EiJ)F1/Cck",37543,B6xWSB,App_Psen1_Mapt_Snca_Tardbp,Het,6% Extruded,9/28/2022,12,74.07,88.67,40.67,38,47.52,63.02,1.78,71.33,49.33,52,74,55.2,25,0.5,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2,38.2,-,11770,203.06,19,5255.93,1217.35,3401.26,198.74,29,20,7580,1824,575,366.72,650,2231.74,6473.31,1368.27,646,NA,300,300,300,300,300,-,10/10/2023,Test,377,12.4,NA,NA,248.3,272,145,300,300,-,42,32,80,12.079,1.5,0,0,0.5,0
50355,het_cohort6_115,Female,"(B6.Cg-Tardbpem9Lutzy Sncaem2(E28E,A30P)Lutzy Maptem2(V289V,P290L)Lutzy Psen1em1(M146L,L286V)Msasn Appem5(hAPP,Swe)Msasn/LutzyJ x WSB/EiJ)F1/Cck",37543,B6xWSB,App_Psen1_Mapt_Snca_Tardbp,Het,6% Extruded,9/28/2022,12,76.2,86,82,66.67,72.28,75.6,2.13,32,63.33,32.67,64.67,52.23,20.6,0.5,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,3,37.8,-,10768,225.05,21,5454.61,1400.57,3373.66,226.34,19,25,5934,1317,466,248.48,663,2056.89,6855.16,1543.12,658,NA,216,300,0,139,293,-,10/10/2023,Test,377,12.4,NA,NA,244.3,300,300,300,133,-,29,15,55.55555556,20.12,1.5,0.5,0,1,0
50318,het_cohort6_13,Male,"(B6.Cg-Tardbpem9Lutzy Sncaem2(E28E,A30P)Lutzy Maptem2(V289V,P290L)Lutzy Psen1em1(M146L,L286V)Msasn Appem5(hAPP,Swe)Msasn/LutzyJ x DBA/2J)F1/Cck",37541,B6xD2,App_Psen1_Mapt_Snca_Tardbp,Het,6% Extruded,9/28/2022,12,NA,21.67,20.67,47.33,16.56,10.89,0,2.67,37.33,36.42,34,18.21,41,1,0.5,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0,0,0.5,0,0,0,0.5,0,0,5.5,37.6,Barbering,11182,209.08,13,5050.36,2316.71,3210.23,389.77,18,39,7406,1465,606,284.02,609,2267.47,7367.08,1332.53,601,NA,184.7,142,257,198,99,-,10/10/2023,Test,377,12.4,NA,NA,179,78,165,159,213,-,42,15,37.5,6.273,3,1.5,0.5,0.5,0
50340,het_cohort6_23,Male,"(B6.Cg-Tardbpem9Lutzy Sncaem2(E28E,A30P)Lutzy Maptem2(V289V,P290L)Lutzy Psen1em1(M146L,L286V)Msasn Appem5(hAPP,Swe)Msasn/LutzyJ x FVB/NJ)F1/Cck",37542,B6xFVB,App_Psen1_Mapt_Snca_Tardbp,Het,6% Extruded,9/28/2022,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.3,0,0.5,0,1,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,3.5,37.8,Active during observation in arena,12351,213.15,15,4097.02,1653.37,3227.11,372.9,28,11,9319,1834,649,318.55,537,2485.86,5750.34,1114.14,529,NA,209.7,89,154,245,230,-,10/10/2023,Test,377,12.4,NA,NA,118.7,35,73,158,125,Green tag for bite wounds,NA,NA,NA,NA,2,1,0.5,0,0
50331,het_cohort6_101,Female,"(B6.Cg-Tardbpem9Lutzy Sncaem2(E28E,A30P)Lutzy Maptem2(V289V,P290L)Lutzy Psen1em1(M146L,L286V)Msasn Appem5(hAPP,Swe)Msasn/LutzyJ x FVB/NJ)F1/Cck",37542,B6xFVB,App_Psen1_Mapt_Snca_Tardbp,Het,6% Extruded,9/28/2022,12,NA,75.49,85.33,84.67,82.67,85.15,0,6.67,12.67,50,75.33,37.75,40.2,1,0.5,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,38.1,-,9671,186.76,25,2811.64,1864.38,3140.72,459.29,16,22,7068,1696,614,306.2,630,2147.03,4676,1452.99,628,NA,226.7,228,208,232,240,-,10/10/2023,Test,377,12.4,NA,NA,126.7,76,30,147,203,-,34,22,68.75,5.038,3,0,0,0,0
50493,het_cohort6_150,Female,B6D2F1/J,100006,B6xD2,Control,WT,6% Extruded,9/27/2022,12,24.33,46.67,34.67,26,44.55,33.02,0,26,54.67,30.46,49.33,31.44,35.4,0.5,0.5,0,1,0.5,0.5,0,0,0,0,0,0,0,0,0.5,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0.5,0,5.5,36.6,-,8718,213.49,15,4484.9,1138.22,3340.65,259.37,16,17,5049,1165,470,227.7,626,2148.76,5623.16,1451.25,623,NA,258.3,118,240,256,279,-,10/10/2023,Test,378,12.43333333,NA,NA,129,64,205,21,161,-,27,13,52,17.117,3,1.5,0.5,0.5,0
50386,het_cohort6_125,Female,"B6.Cg-Tardbpem9Lutzy Sncaem2(E28E,A30P)Lutzy Maptem2(V289V,P290L)Lutzy Psen1em1(M146L,L286V)Msasn Appem5(hAPP,Swe)Msasn/LutzyJ",34029,B6,App_Psen1_Mapt_Snca_Tardbp,Het,6% Extruded,9/28/2022,12,81.35,93.33,57.33,74.67,65.35,67.11,1.07,10.67,41.33,69.33,65.33,44.53,27.7,0,0.5,0,1,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.5,1,0.5,0,0,0,0,0,0,0,0,1,5.5,37.5,-,13283,278.62,19,6545.27,1813.85,3275.42,324.6,34,24,7675,1215,495,201.9,603,2543.7,8359.15,1056.32,594,NA,220.3,141,283,211,167,-,10/10/2023,Test,377,12.4,NA,NA,224.3,214,167,247,259,-,36,19,55.88235294,10.077,2.5,1,0,2,0
50356,het_cohort6_116,Female,"(B6.Cg-Tardbpem9Lutzy Sncaem2(E28E,A30P)Lutzy Maptem2(V289V,P290L)Lutzy Psen1em1(M146L,L286V)Msasn Appem5(hAPP,Swe)Msasn/LutzyJ x WSB/EiJ)F1/Cck",37543,B6xWSB,App_Psen1_Mapt_Snca_Tardbp,Het,6% Extruded,9/28/2022,12,87.03,96,100,82.67,62.38,86.76,3.02,26,77.33,66.89,69.33,56.71,25.5,0.5,0.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,2.5,37.9,This pen had 2 mice with 2L EN. 116 should have a 2R EN and 117 (filler) should have 2L EN. I chose one of these two to be 116. This mouse has alopecia on the neck and the right shoulder blade.,7340,164.32,11,3692.59,800.6,3422.12,177.88,16,14,4938,1818,539,372.27,600,1913.8,4493.19,1686.2,597,NA,250.3,256,300,151,300,-,10/10/2023,Test,377,12.4,NA,NA,300,100,300,300,300,-,37,20,57.14285714,1.902,1.5,0,0,1,0
50319,het_cohort6_14,Male,"(B6.Cg-Tardbpem9Lutzy Sncaem2(E28E,A30P)Lutzy Maptem2(V289V,P290L)Lutzy Psen1em1(M146L,L286V)Msasn Appem5(hAPP,Swe)Msasn/LutzyJ x DBA/2J)F1/Cck",37541,B6xD2,App_Psen1_Mapt_Snca_Tardbp,Het,6% Extruded,9/28/2022,12,NA,6.75,42,0,27.81,11.88,0,27.33,46.67,66.23,33.33,30.32,38.4,1,0.5,0,1,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0.5,1,0.5,0,0,0,0,0,0,0,0,0,5.5,37,Inactive during observation in arena,12333,239.28,19,5923.49,1813.24,3350.96,249.05,16,42,8497,1771,654,313.3,529,2533.13,7736.72,1066.88,518,NA,242,267,300,126,300,-,10/10/2023,Test,377,12.4,NA,NA,233,82,198,262,239,-,36,18,52.94117647,41.808,3,1.5,0,1,0
50488,het_cohort6_66,Male,C57BL/6J,664,B6,Control,WT,6% Extruded,9/27/2022,12,64.83,76,79.33,8.67,75.25,59.78,4.09,24,46,58,62.67,43.85,48.8,0.5,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0.5,0.5,0,0,0,0,0,0,0.5,0,0.5,4.5,36,Jumped to the floor when removing for testing,5819,132.26,24,2332.97,154.62,3563.94,36.06,5,9,4150,1203,485,248.66,616,1689.27,2487.6,1910.74,620,NA,61,7,20,63,100,-,10/10/2023,Test,378,12.43333333,NA,NA,2.7,9,1,5,2,-,22,10,50,16.05,1.5,1.5,0.5,1,0
50391,het_cohort6_130,Female,"B6.Cg-Tardbpem9Lutzy Sncaem2(E28E,A30P)Lutzy Maptem2(V289V,P290L)Lutzy Psen1em1(M146L,L286V)Msasn Appem5(hAPP,Swe)Msasn/LutzyJ",34029,B6,App_Psen1_Mapt_Snca_Tardbp,Het,6% Extruded,9/28/2022,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.8,0,0.5,0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0.5,0,0.5,4,37.2,-,22727,423.28,14,17161.01,4085.44,3347.32,252.68,12,205,13693,1279,491,194.76,372,2846.51,21246.45,753.49,364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.5,0.5,1,0
50314,het_cohort6_9,Male,"(B6.Cg-Tardbpem9Lutzy Sncaem2(E28E,A30P)Lutzy Maptem2(V289V,P290L)Lutzy Psen1em1(M146L,L286V)Msasn Appem5(hAPP,Swe)Msasn/LutzyJ x DBA/2J)F1/Cck",37541,B6xD2,App_Psen1_Mapt_Snca_Tardbp,Het,6% Extruded,9/28/2022,12,30.37,22,18.67,43.05,25.74,27.51,0,30.67,78,72.85,40,42.78,42.5,1,0.5,0,1,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0.5,0,0,0,0,0,0,0,0.5,0,5,38.3,Active during observation in arena,9928,205.02,28,3739.72,1333.86,3220.28,379.72,21,18,6950,1408,592,264.17,551,2316.06,5073.58,1283.96,545,NA,284.3,242,300,300,253,-,10/10/2023,Test,377,12.4,NA,NA,184,83,174,146,232,-,18,10,62.5,152.755,3,1.5,0.5,0,0
